"dataset","id","trt","y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40"
4,26,0,8.51663052167334,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,47.75,95.24,83.73,22.19,39.89,35.43,2.61,1.94,8.13,1.68,64.72,56.76,37.72,97.43,51.74,60.1,14.47,53.1,18.15,26.91
4,27,0,7.89808762363947,2,2,1,0,2,2,1,1,1,0,1,1,0,0,0,0,1,0,1,1,36.76,20.13,63.77,8.04,82.78,19.23,59.62,41.55,92.41,51.85,2.08,73.53,22.78,48.51,48.17,43.02,16.18,86.3,52.12,75.93
4,28,1,5.66834687151941,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11.6,9.48,50.72,19.48,79.24,47.79,72.03,33.92,36.01,28.66,44.38,51.29,27.08,0.47,16,29.13,9.96,68.35,3.67,10.71
4,29,1,6.76700841011641,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,2,2,2,2,1,19.03,32.85,65.13,99.74,79.49,77.2,59.94,3.71,85.19,75.48,30.77,62.6,58.76,41.6,53.05,95.93,74.09,90.98,32.54,12.91
4,30,1,7.34512904304706,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,1,0,0,0,0,86.96,51.26,41.86,48.09,17.54,56.7,66,61.74,58.2,71.78,81.77,88.44,74.35,26.25,97.65,62.57,56.77,86.49,87.62,88.23
4,31,0,8.45060228412967,1,1,0,0,0,0,0,1,2,2,0,0,1,1,2,2,2,2,1,0,41.43,85.56,20.21,4.55,35.13,53.45,15.33,28.97,72.15,66.11,57.72,29.15,20.03,38.8,76.4,36.35,56.03,61.82,93.93,95.86
4,32,0,7.57856688750575,0,0,2,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,51.3,28.22,34.71,44.82,10.63,0.31,79.58,41.83,32.67,17.07,73.14,90.45,6.83,8.28,43.56,71.57,90.47,57.42,93.68,2.2
4,33,1,8.47167976962377,0,0,0,0,0,0,2,2,1,1,0,0,1,2,0,0,0,0,0,0,2.85,63.39,59.64,91.91,94.49,4.25,87.05,92.59,98.2,71.74,38.58,87.89,3.74,12.74,99.86,33.86,65.92,80.91,52.57,11.37
4,34,1,7.72615240237449,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,19.72,44.86,2.12,19.98,87.48,12.78,26.65,35.03,19.48,12.96,4.4,79.32,65.88,99.53,15.09,80.66,37.89,44.88,74.33,51.91
4,35,0,9.6822185682203,1,1,2,2,1,1,0,0,1,1,0,0,1,2,1,1,0,0,0,0,62.07,78.44,26.63,96.07,1.79,73.91,70.43,89.23,18.78,4.61,23.93,79.88,41.04,37.25,53.37,8.23,48.37,21.39,52.73,44.27
4,36,1,7.15854569642578,0,0,1,1,2,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1,23.29,14.41,88.28,35.25,73.82,3.26,33.33,69.12,73.82,1,28.93,43.94,5.35,98.38,33.41,13.33,94.46,23.25,60.36,81.97
4,37,0,6.99610540090898,0,0,0,1,1,0,1,0,0,0,0,1,1,2,0,0,1,2,0,0,50.11,13.09,22.85,13.26,65.44,17.46,77.37,52.6,23.91,83.08,35.24,88.2,66.24,87.41,64.01,48.99,64.66,78.43,8.12,46.82
4,38,1,5.60011229409018,1,1,1,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,1,1,14.57,31.78,33.59,39.21,87.82,10.31,86.31,66.71,71.05,90.14,36.64,88.88,3.67,42.76,76.97,52.91,4.43,15.57,3.34,35.29
4,39,1,7.19361388832033,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,36.86,95.22,93.86,37.65,46.04,33.89,23.67,52.34,98.76,1.34,86.85,71.34,35.03,79.29,11.15,99.44,29.22,97.16,94.26,21.19
4,40,0,6.16329703348086,0,0,1,1,1,1,1,2,1,0,1,1,0,1,1,0,1,1,0,0,27.42,85.24,8.06,78.37,46.76,94.42,59.5,37.35,31.19,45.47,99.01,60.57,60.7,78.55,77.93,17.78,24.99,98.34,9.7,60.34
4,41,1,7.73209449224375,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,2,1,0,0,91.51,37.46,31.46,47.45,96.61,55.16,95.89,23.34,67.41,89.07,33.94,12.85,99.94,39.52,65.73,80.5,75.33,81.55,23.93,76.04
4,42,0,7.72057736613402,1,1,0,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,0,94.08,97.46,90.12,90.76,16.31,36.49,31.25,62.82,51.21,49.31,7.61,45,31.31,99.98,74.41,14.53,87.64,26.22,2.64,60.13
4,43,1,7.14855522152559,0,0,1,1,1,1,0,0,1,0,2,1,1,2,2,1,1,1,0,1,32.55,14.78,25.59,46.01,72.06,91.13,88.71,83.33,5.24,62.41,62.31,73.65,62.14,95.31,67.88,2.48,20.39,69.74,19.97,83.27
4,44,1,6.00474845858141,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,91.4,72.48,64.61,6.39,61.74,10.86,68.85,41.74,71.32,30.72,73.18,32.17,10.52,83.55,50.1,85.57,8.98,40.85,88.15,27.17
4,45,0,6.9338227677098,0,0,0,0,1,0,0,0,1,0,1,1,2,1,0,0,0,0,1,2,93.34,78.27,0.88,38.97,9.96,83.16,57.82,56.88,78.3,61.8,54.22,25.24,91.33,9.12,95.39,31.41,31.72,85.94,52.38,33
4,46,1,8.28843016593667,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,54.47,39.63,15.67,61.96,57.44,36.3,18.39,11.15,31.47,95.3,47.69,58.57,70.65,59.58,67.29,82.19,95.37,47.22,30.85,36.73
4,47,0,8.1074092761247,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,1,1,0.54,95.77,93.23,76.26,94.39,37.75,61.29,34.24,27.45,43.66,80.59,57.72,1.88,17.97,12.24,97.7,61.63,56.97,73.57,19.56
4,48,1,6.83180988719965,2,2,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,32.19,28.44,43.55,35.96,25.81,41.12,74.76,84.12,83.8,30.52,67.3,14.54,97.18,1.55,99.97,26.25,36.87,18.34,45.98,98.47
4,49,1,8.95655215374675,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,21.8,54.27,1.63,30.18,88.07,32.8,96.72,75.28,89.04,29.9,62.37,99.1,1.99,29.44,22.64,86.05,39.97,86.47,63.78,65.28
4,50,1,6.54546895598318,2,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,43.88,59.46,46.66,66.76,51.13,61.24,51,73.37,10.89,71.76,55.73,0.98,79.86,89.97,2.24,81.83,99.83,45.12,26.56,87
4,51,1,6.2102249023545,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,40.11,53.37,36.88,44.08,22.42,81.07,40.55,86.45,59.65,48.08,47,50.87,33.02,77.72,56.63,64.97,3.71,99.81,42.54,3.94
4,52,0,8.60352540121018,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,44.08,69.18,13.19,62.14,39.97,61.52,56.36,79.65,75.12,10.46,88.43,47.57,33.49,50.98,69.72,64.16,40.38,42.61,91.04,80.81
4,53,0,8.44637611133298,1,1,0,0,1,1,2,2,2,1,1,1,1,1,0,0,1,1,0,0,50.84,41.35,83.77,0.62,99.85,1.01,30.9,74.77,96.7,39.91,89.55,65.96,25.23,96.51,5.83,3.38,19.4,15.72,51.36,31.97
4,54,1,6.85399848547406,0,1,1,1,0,2,0,0,1,1,1,0,1,1,1,1,0,0,0,0,79.67,77.05,10.32,80.19,43.1,34.03,31.89,72.52,33.74,97.27,75.9,43.14,97.86,62.08,64.33,69.21,27.45,82.6,54.3,88.38
4,55,0,7.20216189315009,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,18,58.82,30.65,87.2,76.74,23.7,5.31,93.13,84.5,12.77,24.8,14.02,7.29,34.78,84.2,79.6,0.91,12.04,15.15,55.34
4,56,1,7.3370603304677,1,2,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,2,1,96.3,36.98,33.75,95.54,84.9,93.59,60.97,98.96,67.67,32.97,43.74,90.7,66.48,17.13,12.53,85.27,88.22,86.32,62.02,24.79
4,57,1,7.99813146704628,1,1,1,1,2,1,0,1,0,0,0,1,1,1,2,2,1,1,2,2,89.1,51.51,67.31,41.26,22.17,42.55,78.04,4.98,64.58,45.78,66.26,22.5,36.11,92.41,94.44,91.56,48.58,71.82,42.37,69.2
4,58,1,5.4998470935252,0,0,0,0,0,0,0,1,2,0,1,0,1,1,1,1,1,1,0,0,91.65,28.61,74,54.4,7.73,39.32,93.77,19.06,59.29,32.88,38.66,28.51,42.36,36.71,26.35,68.82,40.86,19.23,87.35,15.64
4,59,1,4.60992558121293,0,0,0,1,2,1,0,0,2,1,1,0,0,0,0,0,0,0,1,1,1.98,73.44,38.37,59.4,47.38,9.04,58.37,76.18,3.31,87.95,88.84,18.8,39.3,80.52,38.28,27.55,85.76,42.57,69.07,59.3
4,60,1,4.88044091652223,0,0,1,1,1,1,0,0,1,2,0,1,0,0,2,2,2,2,0,1,24.57,96.68,32.96,58.2,67.51,35.09,29.17,78.09,13.71,28.76,22.7,90.27,75.12,53.51,50.92,3.94,4.46,99.12,7.96,78.08
4,61,1,8.20938511358387,1,1,1,1,1,0,1,0,1,1,0,0,1,1,2,0,0,0,0,0,29.57,3.51,70.9,83.87,62.5,51.3,32.85,76.21,51.38,33.53,25.61,73.76,19.81,1.65,28.83,58.62,35.35,34.77,17.94,24.7
4,62,0,8.91985614531146,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,92.45,91.7,95.58,31.42,66.01,59.34,21.38,92.21,34.19,51.01,70.62,1.92,40.39,46.07,27.52,77.78,64.78,85.15,92.96,63.33
4,63,0,9.31148945859285,0,0,0,1,1,1,2,1,2,1,0,0,1,1,0,0,0,0,0,0,7.41,90.64,99.84,43.96,8.99,63.69,42.07,99.44,48.92,97.65,74.02,54.21,57.21,71.61,52.68,87.09,21.88,77.23,64.8,24.8
4,64,0,6.63744956511557,0,1,0,1,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,2.74,3.92,93.58,66.8,83.1,25.94,20.57,33.66,42.68,4.41,76.27,44.21,63.2,24.55,93.05,3.61,68.64,16.07,11.5,37.08
4,65,1,6.93404884481588,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,17.68,92.02,98.46,94.17,69.92,38.37,68.04,53.63,58.89,66.35,20.06,30.25,50.57,0.43,55.84,49.17,57.67,88.25,41.59,55.77
4,66,0,6.60286010148271,2,2,0,0,1,1,1,0,2,2,1,1,0,0,0,0,0,0,1,0,29.94,10.17,47.89,45.5,68.55,20.18,2.84,19.29,0.21,92.63,77.68,37.39,14.32,10.78,96.19,88.2,69.72,49.19,85.33,40.91
4,67,1,5.47022372255835,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,12.89,26.49,78.66,27.04,45.15,85.99,21.88,96.62,43.82,60.95,97.72,87.41,66.67,66.23,92.66,62.23,53.35,18.08,86.3,46.76
4,68,0,5.32740621035813,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,1,0,0,54.12,96.96,59.54,13.74,24.96,73.37,51.76,40.57,99.2,89.74,1.9,81.64,11.37,10.91,7.9,98.05,58.91,95.06,41.9,22.66
4,69,1,9.04688351626771,0,1,0,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0,1,1,48.39,80.52,9.85,56.86,65.09,52.41,73.74,60.96,82.2,43.55,51.3,23.28,10.14,68,53.62,85.3,6.83,85.44,65.07,98.57
4,70,0,9.13978539899196,1,1,0,1,0,0,1,2,1,1,0,1,0,0,1,1,0,0,0,0,17.97,41.28,78.88,84.78,4.21,47.98,49.09,93.86,0.73,81.67,99.48,96.58,72.29,93.09,78.42,82.86,56.43,29.89,36.73,71.19
4,71,1,3.30687272487235,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,83.9,31.72,43.52,11.66,26.62,9.06,0.22,35.22,38.32,82.19,95.79,73.12,15.96,63.61,67.16,55.47,67.61,10.58,97.45,48.51
4,72,1,5.83999907630182,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,98.72,87.01,85.26,44.93,93.89,99.47,84.31,22.99,91.73,20.43,72.19,5.53,78.61,50.43,0.72,82.67,61.41,92.72,81.14,84.37
4,73,1,7.20291017509738,0,0,0,0,1,0,0,0,2,2,0,0,2,1,0,0,1,1,0,0,88.83,7.71,69.47,58.82,72.58,36.17,6.35,78.54,47.13,59.71,0.01,17.06,66.13,62.11,5.74,27.15,25.15,12.57,60.67,97.09
4,74,1,6.77827129770121,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,49.31,48.98,49.45,26.58,29.68,74.66,88.86,96.91,11.31,4.67,81.95,55.73,44.28,44.49,70.5,24.34,40.7,10.53,71.43,41.49
4,75,1,8.80443017273762,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,27.31,65.07,26,79.25,33.63,37.36,36.47,83.14,79.21,59.84,61.79,87.55,80.27,57.34,19.73,31.68,79.95,80.87,20.66,32.69
4,76,1,6.38024586008015,1,0,1,2,0,0,1,1,2,1,0,0,1,1,0,0,1,0,0,1,53.01,68.43,28.61,77.73,31.44,70.01,21.64,15.69,51.71,36.5,57.38,27.91,20.9,33.49,4.87,88.23,0.37,65.82,6.99,22.99
4,77,1,6.76329371416513,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,8.01,32.56,97,90.68,49.68,67.08,39.89,47.46,19.08,78.96,38.52,7.46,93.14,94.87,35.6,29.31,2.63,29.8,19.72,49.92
4,78,1,6.64523913234457,1,1,1,1,0,0,0,1,0,0,1,1,1,2,1,1,1,2,0,0,41.33,58.18,58,67.58,95.4,61.35,74.27,41.58,46.63,59.42,51.6,80.53,41.72,33.39,79.61,57.32,48.67,72.98,54.61,5.2
4,79,0,5.77168568073247,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,73.28,48.04,54.69,25.16,99.72,83.88,58.64,43.5,86,54.84,34.35,77.86,24.23,23.71,37.6,66.89,90.6,59.39,70.88,0.42
4,80,0,9.73316710284794,0,1,1,1,0,0,1,1,2,2,1,0,1,0,0,1,2,2,1,1,42.98,27.08,36.44,56.64,56.84,29.58,88.2,57.82,12.52,64.21,37.28,1.59,23.85,48.39,15.6,40.09,30.6,6.94,81.59,47.64
4,81,1,9.0255893558166,0,0,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,1,0,0,53.69,13.53,55.08,21.6,0.66,1.15,7.55,68.61,38.84,25.64,41.97,49.99,33.64,83.58,6.94,17.16,29.55,32.65,23.81,62.08
4,82,1,7.60394146009683,1,0,1,0,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,90.54,73.77,51.35,13.29,69.11,75.09,80.03,4.6,35.75,65.93,76.46,48.37,24.9,28.69,80.58,48.18,53.19,16.95,7.45,86.58
4,83,1,7.89543904818214,1,1,1,1,0,0,1,1,0,0,1,1,2,1,1,1,1,1,1,1,53.07,67.19,81.78,75.8,85.47,28.99,6.98,6.36,88.87,83.86,66.12,25.93,82.77,67.85,44.42,56.08,77.54,81.69,63.06,95.18
4,84,0,7.89035318971997,1,1,0,0,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1.92,36.94,92.27,10.71,48.31,15.28,57.93,69.71,62.95,26.28,13.16,94.25,60.27,0.47,73.43,53.56,24.82,84.65,7.58,96.77
4,85,1,6.46432690299579,0,0,0,0,0,1,2,2,0,1,0,0,1,1,0,1,0,0,0,0,12.8,29.08,18.88,83.5,89.19,30.47,19,34.35,66.83,94.01,85.8,23.9,4.81,15.11,92.4,11.74,52.4,53.14,26.02,65.78
4,86,0,8.32785371818574,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,67.74,95.09,4.53,26.92,99.16,14.49,61.3,78.6,52.74,80.48,75.53,92.41,6.65,69.81,8.61,37.99,9.44,40.19,36.92,51.56
4,87,0,8.47246137074825,1,1,2,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,61.1,28.43,94.49,82.66,78.4,58.12,44.78,88.02,48.46,37.71,59,40.43,80.36,94.2,9.01,79.16,15.53,9.78,14.72,38.44
4,88,1,7.13880616572072,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,29.64,13.87,77.99,46.61,43.23,46.55,93.51,90.85,2.09,25.12,37.58,91.95,24.96,94.08,52.85,92.06,76.46,51.62,73.03,59.39
4,89,1,6.72833990672402,0,0,1,1,0,1,2,2,0,0,0,0,1,0,1,1,1,1,1,1,28.33,65.59,49.94,51.96,85.56,97.31,3.57,83.18,19.24,55.24,36.17,78.28,31.85,21.74,62.55,69.99,83.4,96.79,25.47,29.8
4,90,0,8.80270806602288,1,0,0,1,0,0,0,0,1,1,1,2,0,0,2,2,0,0,0,0,11.08,61.99,88.76,44.33,55.99,27.16,12.43,83.97,21.95,37.46,0.55,70.97,68.51,97.48,21.02,48.86,33.38,72.66,28.44,7
4,91,0,6.98860483831682,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,12.36,98,8.51,96.95,64.3,94.37,77.25,90.29,55.36,43.94,53.56,33.42,66.39,29.4,25.27,93.56,30.63,66.72,29.5,2.88
4,92,1,7.16539666624085,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1.79,64.95,46.64,72.62,56.56,42.3,16.06,34.61,97.04,61.26,72.19,81,59.44,16.58,7.3,70.44,75.96,14.42,33.35,2.7
4,93,0,7.67866032370313,0,0,0,0,1,1,2,1,1,1,1,1,0,0,0,1,0,0,1,2,44.52,18.69,37.23,70.66,92.02,64.91,59.48,87.01,97.93,77.34,89.13,93.19,73.58,24.78,94.19,84.27,38.03,42,3.19,48.07
4,94,1,7.94751386832543,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,0,50.98,17.16,80.45,28.63,32.83,72.19,45.59,46.49,7.73,35.35,99.28,87.09,11.42,81.57,58.56,87.59,82.66,72.96,31.34,60.61
4,95,0,6.66550527202187,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,46.67,40.7,54.43,24.3,19.87,71.03,10.19,37.72,4.35,18.19,68.23,71.96,12.97,21.34,92,14.86,92.27,34.54,16.81,91.01
4,96,1,7.43576345949942,1,1,1,1,2,2,2,2,1,0,1,0,0,0,1,1,1,1,0,1,87.2,40.3,53.75,24.72,51.01,87.19,29,79.45,75.92,13.28,83.29,60.24,38.01,8.77,59.42,92.48,75.89,16.42,73.54,72.92
4,97,0,7.12375815527697,1,1,0,0,0,0,1,1,1,1,1,2,1,1,1,1,0,0,0,0,64.76,70.94,24.97,45.31,31.79,86.94,57.02,43.04,37.14,27.1,78.07,13.54,11.3,29,5.16,46.29,74.59,76.41,80.54,26.01
4,98,0,8.74555425170031,1,2,1,1,1,1,1,0,2,2,1,2,2,2,1,1,1,1,0,0,50.19,69.31,31.87,96.15,92.9,24.01,51.27,73.65,16.08,76.32,68.25,64.54,9.67,55.37,71.06,80.55,97.38,77.99,32.45,94.81
4,99,0,7.74658155897583,0,0,0,0,1,0,1,1,0,0,2,2,0,0,1,1,1,1,1,1,56.6,6.82,19.47,53.59,18.32,34.58,90.9,73.68,48.78,81.94,32.53,81.25,81.23,20.11,8.78,95.22,37.47,23.07,89.5,55.44
4,100,1,7.4252909658332,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,15.5,17.74,77.07,3.94,36.57,14.34,20.28,88.31,19.84,49.42,98.01,79.61,96.59,22.29,11.68,86.69,84.27,5.02,23.95,54.5
4,101,1,9.24239126185273,0,1,2,2,1,2,2,2,2,1,0,0,1,1,1,1,1,1,1,1,84.46,13.78,99.38,61.47,2.43,63.08,5.54,10.97,11.58,42.7,61.07,28.86,82.91,99.25,90.91,76.63,5.25,66.2,44.63,68.35
4,102,0,5.36411672697298,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,1,29.92,28.65,64.34,20.29,96.46,6.11,94.52,75.34,5.99,82.64,32.74,37.39,57.91,4.21,16.3,69.8,83.42,52.69,54.53,16.96
4,103,1,8.03880483179261,2,2,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,2,2,31.91,77.23,76.12,60.92,99.06,70.32,99.3,34.37,36.6,67.29,65.06,30.26,41.69,53.85,23.37,99.96,63.22,48.44,97.64,80.38
4,104,0,7.3118727829702,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,97.06,57.32,48.04,67.25,72.34,10.5,66.03,9.8,47.92,5.43,34.69,43.11,3.97,94.2,88.93,1.61,81.03,45.46,64.53,93.91
4,105,1,8.61351322552778,0,1,0,1,2,1,1,1,0,0,1,1,0,0,2,1,0,1,2,2,12.14,4.44,68.8,27.32,36.75,72.8,84.46,45.62,26.14,6.15,7.52,69.82,34.83,97.25,31.51,34.78,51.69,13.27,50.09,70.36
4,106,1,7.02001174620314,0,1,0,1,0,0,2,1,1,1,1,0,0,0,0,0,1,1,1,1,15.97,42.55,23.01,58.08,99.03,93.11,62.56,27.78,35.58,38.27,98.63,7.14,17.67,53.98,39.75,19.64,30.35,25.46,67.06,79.07
4,107,1,8.07578335256862,1,1,0,0,0,0,0,0,2,1,1,1,2,0,1,1,0,1,1,2,34.84,8.08,43.82,50.5,34.75,94.45,0.35,4.41,21.81,79.69,68.21,79.96,93.92,88.73,44.29,56.79,28.95,69.71,2.65,49.64
4,108,1,6.28411039439859,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,28.55,66.56,37.4,75.18,52.87,52.73,97.87,57.06,52.78,72.2,55.05,91.81,82.27,51.76,37.65,71.97,21.87,0.09,49.13,88.45
4,109,1,6.17539712601093,0,1,2,2,1,1,1,1,1,0,0,0,2,2,0,0,1,1,2,2,6.89,41.63,57.13,25.69,66.46,30.67,62.18,70.8,10.06,8.87,77.98,36.12,37.7,22.91,71.05,97.75,46.34,29.85,14.51,87.55
4,110,1,5.95338364803654,0,0,1,1,1,0,1,0,1,1,2,2,0,0,1,1,0,0,1,0,98.35,8.37,46.63,41.58,2.96,80.95,9.41,1.86,74.1,68,8.95,68.56,28.17,72.56,63.29,90.16,52.54,35.93,17.72,1.63
4,111,0,6.68963650439325,0,1,1,1,1,0,0,0,1,2,0,0,1,1,1,1,1,1,1,1,74.56,60.08,30.6,25.1,26.4,90.15,69.49,91.63,58.84,65.18,18.06,69.75,0.56,72.85,93.47,21.09,36.43,74.19,56.16,89.23
4,112,1,6.52070182768201,0,0,2,1,0,0,0,0,1,0,2,2,1,1,0,0,0,0,2,1,59.13,89.62,55.04,81.09,83.5,8.97,58.55,74.68,55.26,74.23,21.25,21.77,69.06,33.85,79.34,44.01,14.17,46.7,68.7,92.63
4,113,1,6.93128651725886,0,0,1,1,0,1,0,0,1,2,1,1,0,1,0,0,1,1,0,0,66.92,89.98,54.86,85.23,68.07,65.1,69.24,3.59,92.23,62.64,99.29,82.64,51.04,14.65,18.83,57.67,78.13,92.21,78.07,15.12
4,114,1,6.0527255353478,1,1,0,0,2,2,1,0,0,0,1,1,0,1,0,0,1,1,1,1,2.47,88.38,58.61,41.54,34.45,43.15,78.51,56.02,81.84,30.98,86.62,15.35,36.49,90.12,83.4,38.14,54.45,39.06,92.62,77.33
4,115,1,5.24335012755231,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,50.32,95.25,31.53,51.57,12.27,70.46,92.86,32.78,78.03,90.12,81.53,25.53,39.73,24.34,60.31,3.54,27.72,9.07,44.19,28.22
4,116,1,7.23149430545541,0,0,1,1,0,0,0,1,1,1,0,0,1,1,2,1,0,0,0,0,92.19,88.3,53.62,49.89,35.49,99.66,97.34,24.76,37.37,53.98,97.79,62.27,58.39,65.91,49.72,92.2,8.74,17.98,16.24,6.01
4,117,1,8.16979038832256,1,1,1,0,1,1,0,1,1,1,1,0,2,1,1,0,0,0,0,0,80.64,51.97,33.96,65.01,4.6,93.12,27.81,55.21,14.52,55.63,90.96,69.01,85.78,26.89,92.88,94.74,17.61,58.86,11.73,34.15
4,118,1,7.88555414817545,1,1,1,0,1,0,1,1,1,2,1,0,0,0,1,1,0,0,0,0,89.53,12.16,39.42,70.54,52.74,89.77,33.91,57.91,71.23,42.8,80.36,69.02,25.73,61.82,20.98,80.74,86.08,64.12,94.72,69.04
4,119,1,5.5833433301977,1,1,1,1,2,2,0,1,1,1,2,2,2,1,0,1,0,0,0,0,86.24,43.07,23.6,29.69,39.49,67.86,21.07,13.24,40.67,38.36,72.85,43.83,97.66,30.31,18.5,70.36,98.96,52.43,95.43,98.8
4,120,0,6.23012254652066,1,1,1,1,0,1,1,0,0,0,1,1,2,2,0,1,1,1,1,1,13.79,77.37,10.32,64.49,35.26,47.79,68.32,43.15,14.84,52.64,41.3,83.8,72.77,53.65,2.29,46.58,99.01,18.64,43.44,11.16
4,121,0,7.55063334422445,0,0,2,1,1,1,0,1,0,0,1,1,1,1,1,1,2,2,1,1,19.41,15.28,28.2,50.11,3.59,48.4,70.38,49.26,0.04,97.31,85.08,36.55,88.97,53.45,53.34,56.16,90.07,55.14,72.46,92.19
4,122,1,7.78424947845879,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,2,2,1,1,45.65,40.57,60.69,7.98,90.84,9.69,52.66,91.38,45.24,44.65,95.3,70.69,47.67,82.04,67.07,3.91,27.83,85.42,36.78,81.49
4,123,1,6.86460305446346,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,45.91,10.75,40.18,19.78,66.49,80.99,1.5,99.65,60.87,54.9,6.13,44.23,73.2,48.07,70.3,52.95,47.65,7.56,65.71,1.35
4,124,1,6.73961655786199,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,12.67,70.12,51,84.58,52.32,80.87,95.21,96.25,34.33,75.05,58.86,6.5,70.37,56.7,39.34,96.29,80.36,68.18,95.34,21.17
4,125,0,9.22952044946717,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,94.59,1.92,92.45,48.3,25.8,29.12,50.93,43.78,55.6,64.87,48.82,30.65,73.82,8.61,99.02,41.88,4.95,53.13,97.52,2.22
4,126,0,7.25259519855935,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,15.25,81.66,16.04,18.22,64.42,20.55,80.61,12.71,93.66,17.64,43.61,6.27,17.26,78.25,2.21,86.33,75.35,61.59,47.62,63.27
4,127,1,6.97361009853656,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,4.06,40.98,77.56,73.35,83.6,7.91,95.43,7.12,97.37,67.81,14.41,55.47,84.65,8.36,75.49,35.35,77.39,15.76,32,91.09
4,128,1,7.29378029930914,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,2,1,1,1,1,41.23,92.51,62.55,36.73,33,5.01,17.24,45.96,33.28,40.87,96,19.53,12.53,76.66,27.57,23.96,51.13,6.92,11.6,98.2
